date,precipitation,wind_direction_400hPa,wind_speed_400hPa,cloud_cover_400hPa,temperature_400hPa,wind_speed_50hPa,wind_speed_30hPa,wind_speed_70hPa,wind_speed_100hPa,wind_speed_150hPa,wind_speed_200hPa,wind_speed_250hPa,wind_speed_300hPa,wind_speed_1000hPa,wind_speed_975hPa,wind_speed_950hPa,wind_speed_925hPa,wind_speed_900hPa,wind_speed_850hPa,wind_speed_800hPa,wind_speed_700hPa,wind_speed_600hPa,wind_speed_500hPa,wind_direction_30hPa,wind_direction_50hPa,wind_direction_70hPa,wind_direction_100hPa,wind_direction_150hPa,wind_direction_250hPa,wind_direction_300hPa,wind_direction_200hPa,wind_direction_600hPa,wind_direction_500hPa,wind_direction_700hPa,wind_direction_800hPa,wind_direction_850hPa,wind_direction_900hPa,wind_direction_925hPa,wind_direction_950hPa,wind_direction_975hPa,wind_direction_1000hPa
2025-09-29 06:00:00+00:00,0.0,285.76724,105.98793,0.0,-23.545456,37.66165,28.849957,51.725426,95.548935,120.383385,143.13742,136.44164,109.909775,6.130579,19.87032,28.353354,36.711483,41.854183,44.392387,46.157337,71.06557,85.14202,94.30504,253.0724,292.47946,273.99084,281.59213,293.49857,309.28937,280.69644,304.75598,289.6539,284.7436,295.8936,309.72604,324.18875,329.33115,327.52884,321.09586,309.66782,273.3664
2025-09-29 07:00:00+00:00,0.0,290.04535,94.52618,0.0,-23.863636,33.01636,31.2,48.373543,94.30504,128.79752,152.47557,149.5818,118.85453,5.506941,19.124403,25.448488,31.733225,37.050648,43.019264,51.61395,76.33473,84.37196,95.774734,270.0,289.09357,277.1249,284.7436,296.56497,311.74796,305.13428,305.06598,289.8408,285.25516,296.56497,305.53775,306.38446,302.07397,300.46545,296.17523,290.55612,258.6901
2025-09-29 08:00:00+00:00,0.0,293.11423,106.988594,0.0,-22.909092,31.703627,33.6,51.822773,92.99032,134.16408,152.29129,155.18556,138.30748,7.072878,23.691322,37.394432,41.809185,44.017227,47.785133,55.068134,78.86423,84.77959,92.594604,270.0,299.4758,275.31445,287.2659,296.56497,309.3517,308.65982,300.80884,292.1095,288.90466,298.1785,302.39136,304.90256,302.17862,300.01828,297.09546,277.23682,255.2564
2025-09-29 09:00:00+00:00,0.0,295.37772,103.5969,0.0,-21.954546,29.295732,38.568382,53.288647,91.46016,143.07704,147.58047,143.44894,140.48203,10.30883,29.119963,41.18899,46.410618,48.34294,52.057182,60.46693,79.94376,82.83055,89.357704,264.64426,304.9921,277.76508,289.14822,292.69382,304.08893,304.9119,296.56497,293.27292,292.08722,301.34515,299.74478,299.93143,299.00632,296.78705,291.5015,272.20255,245.22488
2025-09-29 10:00:00+00:00,0.0,294.82053,105.77031,0.0,-22.272728,28.999308,36.31859,54.477882,88.246925,141.54404,147.32657,141.84892,138.72331,11.770403,32.160892,43.12265,48.60219,49.618336,55.50522,67.05595,79.53551,81.004135,91.58602,277.59454,294.44394,277.59454,292.3802,288.28143,299.38406,300.11365,293.01477,293.1986,291.52267,304.18616,300.96368,299.51138,297.64587,294.44394,286.1574,266.00916,246.57129
2025-09-29 11:00:00+00:00,0.0,295.46332,111.64515,0.0,-22.59091,29.999998,34.55083,53.288647,88.067245,137.08391,151.30472,142.23923,135.32361,14.587776,38.453835,45.67906,51.63821,53.38645,60.02749,72.6722,75.747025,80.917305,95.375465,290.3232,286.26028,277.76508,289.9165,283.67133,295.48407,298.61035,291.88583,294.49188,291.39987,303.29944,302.9247,300.06848,298.57452,295.36734,286.74582,272.2239,254.24875
2025-09-29 12:00:00+00:00,0.0,295.2328,115.41231,0.0,-22.272728,29.68636,28.523672,55.4083,91.49164,145.44278,149.90396,151.1095,136.87366,16.808569,41.24094,47.889053,53.64217,55.206635,63.330288,71.151245,72.52513,81.004135,99.317665,284.6209,284.03625,274.96964,286.7713,280.93906,292.8999,297.68826,289.16028,293.1986,295.01685,299.1974,304.69522,302.6609,301.0382,298.67892,290.3393,275.7105,260.13425
2025-09-29 13:00:00+00:00,0.0,293.7284,119.28386,0.0,-21.954546,28.8,28.244644,51.822773,96.627945,156.29971,153.13524,153.69841,142.81512,19.493261,31.788748,46.005928,51.59903,54.221825,62.720745,68.92206,71.65942,82.079575,101.43372,282.26477,270.0,275.31445,284.38144,277.9434,287.72772,294.84235,285.45206,293.49857,295.9587,294.56717,303.4595,305.53775,304.30353,300.96368,292.24908,274.03763,265.76367
2025-09-29 14:00:00+00:00,0.0,291.90323,125.455956,0.0,-21.318182,30.023989,27.833792,50.755882,94.006805,160.61182,158.04051,158.66342,143.965,21.626984,28.747183,37.753353,49.29138,51.69386,61.058186,66.546974,70.90547,82.74564,100.91422,277.4313,267.70944,276.78888,284.03625,276.43463,282.6698,291.0033,283.6142,294.53772,295.34613,293.1986,300.22537,302.50397,301.75943,297.19226,285.46127,272.23114,267.13766
2025-09-29 15:00:00+00:00,0.0,292.70288,127.477066,0.0,-21.318182,26.644323,32.422215,55.06941,98.14356,167.52791,169.9176,159.0894,149.5144,22.751316,30.032824,32.268646,37.269157,50.4171,58.69289,64.25146,71.80979,85.23632,105.19012,267.87894,262.23492,281.3099,281.9969,275.34296,281.3099,288.7259,280.99246,291.39294,297.1496,292.35324,299.35767,301.34515,299.33176,288.2395,280.36627,276.4187,274.5377
2025-09-29 16:00:00+00:00,0.0,292.6594,133.93848,0.0,-21.0,23.299786,36.019993,56.48929,100.25568,168.83792,178.1707,162.58119,153.79207,23.803596,31.073658,33.13015,33.460503,36.457073,56.6623,64.140465,74.00536,90.111496,109.48972,271.90912,258.11136,282.26477,281.0409,275.7105,278.48886,286.31393,280.47736,290.7388,297.4075,292.69382,300.96368,301.51688,285.31287,279.68872,276.70975,274.82068,273.46817
2025-09-29 17:00:00+00:00,0.0,292.73602,136.61566,0.0,-21.318182,24.475292,35.53702,57.022102,104.19981,168.19275,180.40353,168.35106,158.9264,24.522316,33.335934,35.53076,36.30376,36.370453,48.31454,69.06699,75.49484,90.40446,112.82553,281.68933,281.3099,278.47107,284.67642,277.37845,277.78348,284.87573,277.64493,291.22372,293.83875,291.714,302.88477,295.1148,281.95654,279.56662,277.51205,275.1363,273.3664
2025-09-29 18:00:00+00:00,0.0,291.51596,134.14798,0.0,-21.636364,29.418362,32.753624,61.703804,104.02,170.06165,183.40775,172.9541,162.9881,23.0653,35.227722,37.8841,39.14716,40.063763,42.565536,70.917206,80.54629,91.167625,110.97243,278.42688,281.76825,283.49576,286.76263,278.9305,277.17422,283.627,276.0089,291.03757,291.57138,294.5901,301.44864,285.52417,280.84027,279.46225,277.63324,275.469,272.68372
2025-09-29 19:00:00+00:00,0.0,289.4116,133.59401,0.0,-21.954546,31.2,35.53702,62.997143,99.88873,173.23279,185.36018,175.64737,165.3215,19.917469,33.872265,37.994686,41.132298,42.873775,45.40527,65.74191,84.53237,95.727264,110.97243,281.68933,292.6199,287.74475,286.04,280.3758,277.8532,283.43103,274.4555,292.6199,291.57138,299.95352,296.17523,280.40765,279.55423,279.00168,278.79047,277.59454,276.22574
2025-09-29 20:00:00+00:00,0.0,288.27274,133.9546,0.0,-21.954546,33.190357,34.98571,68.6941,96.784294,177.55135,185.27083,175.33556,164.03171,18.0,32.337826,37.967075,41.27562,44.46874,51.767166,63.043636,82.23142,100.28987,115.661575,275.90604,282.5288,297.01257,289.55835,279.33493,277.07626,281.3921,274.08554,295.10156,292.5742,298.88647,291.88583,279.62808,284.16708,285.25516,286.5874,286.76263,286.26028
2025-09-29 21:00:00+00:00,0.0,290.1999,135.53625,0.0,-22.272728,36.810867,33.47118,64.62197,94.068054,177.86736,184.07388,176.52649,166.4889,18.455048,34.638096,39.96669,43.265934,46.472652,52.28009,61.059395,78.61469,98.81048,115.44973,284.5345,289.0257,301.32864,293.2946,277.36465,277.0283,283.3351,274.11215,295.5041,290.69553,298.79086,297.824,284.6419,287.29254,290.11972,291.59537,292.14523,290.55612
2025-09-29 22:00:00+00:00,0.0,290.1999,135.53625,0.0,-22.59091,40.817642,31.2,60.727585,92.493454,178.1909,183.91736,179.21426,166.76978,12.313893,36.992886,41.332443,43.695713,46.495274,52.23837,58.568333,77.47688,97.4461,115.03112,292.6199,294.30453,299.60434,292.9058,278.13,277.69595,283.7363,273.3664,293.76712,290.13638,298.2074,301.38315,293.658,290.55612,291.6056,292.00073,291.90875,285.25516
2025-09-29 23:00:00+00:00,0.0,291.89825,131.91815,0.0,-23.227274,41.4478,31.703627,60.644535,96.067474,175.81125,186.38669,180.40353,160.57149,14.587776,44.047592,45.883625,46.59328,46.054123,46.972084,51.88689,75.79787,97.55252,115.44973,299.4758,292.1095,297.072,290.47235,280.6196,277.64493,286.9454,273.6913,292.69382,290.69553,297.824,302.00534,300.29636,297.0308,297.2286,297.64587,297.21603,285.75125
2025-09-30 00:00:00+00:00,0.0,293.12656,125.26644,0.0,-23.227274,44.931946,27.911287,59.975998,98.81619,174.85857,188.78177,185.01027,148.84839,15.192682,44.047592,44.480774,43.29958,41.323296,42.311092,49.929947,74.1224,98.11701,116.31956,295.46332,304.1145,289.88525,294.38635,281.07855,277.07883,286.38962,273.6444,294.64163,291.80148,297.42328,302.7352,311.06973,309.6569,305.1665,301.47678,297.21603,283.70697
2025-09-30 01:00:00+00:00,0.0,296.3069,119.1389,0.0,-23.227274,45.946053,26.644323,59.975998,98.81619,175.58588,191.10541,182.48286,144.24977,11.983188,36.82698,39.165703,39.823254,38.867165,40.002754,50.52227,71.40359,96.93296,113.90522,305.83774,310.76352,289.88525,294.38635,282.23148,279.46225,286.92758,273.23962,291.80148,290.34418,294.1142,308.5713,317.77026,318.93027,315.81836,312.99747,309.6569,302.7352
2025-09-30 02:00:00+00:00,0.0,295.51382,117.010765,0.0,-23.227274,38.64298,25.51235,59.27562,98.75059,180.036,191.7636,179.57149,137.14168,7.7879906,26.400208,29.607212,30.974674,31.648281,37.12456,48.337353,72.29102,98.75626,113.49361,311.18582,295.76926,291.3707,295.94223,281.53458,280.78424,285.73886,275.7462,291.88962,289.77615,293.2632,309.1226,318.48337,322.52374,322.38596,318.1799,312.70938,303.6901
2025-09-30 03:00:00+00:00,0.0,295.2328,115.41231,0.0,-23.227274,41.4478,23.17585,57.512436,97.84968,175.33557,191.88747,172.88332,137.08391,6.618519,21.381733,23.849688,28.353971,31.948612,37.57767,46.22769,72.28303,102.71359,111.9607,291.25058,292.1095,293.3556,293.10635,281.84824,283.65045,283.67133,276.1027,292.47946,287.46402,290.6137,308.8534,320.90613,328.39255,328.3393,324.24603,317.1211,315.0001
2025-09-30 04:00:00+00:00,0.0,294.08743,111.72896,0.0,-23.227274,41.86263,26.832815,59.975998,95.64684,175.49974,195.87587,172.88332,135.63716,11.542478,24.647182,23.485643,21.227167,22.217615,30.258366,46.82414,73.02539,101.64571,111.96071,280.30478,297.2995,289.88525,293.67053,283.84622,283.65045,283.29858,277.03784,292.22968,289.40607,289.35907,300.12424,307.04254,317.29062,332.9495,351.4693,2.6025116,3.5762644
2025-09-30 05:00:00+00:00,0.0,290.99292,110.53687,0.0,-23.227274,44.416214,31.407007,62.30762,92.36103,173.17043,197.53763,169.99388,136.80525,12.43434,29.697304,26.958172,18.260742,17.848469,30.81598,48.75448,77.335045,101.523796,110.8296,276.58185,308.4181,285.6423,294.56717,284.03625,283.05524,283.18298,278.03156,293.25925,289.61218,288.7259,295.51382,293.53235,309.28937,352.40543,21.037588,26.886866,22.109503
2025-09-30 06:00:00+00:00,0.0,290.77234,111.65804,0.0,-23.863636,48.373547,35.678562,64.62198,92.493454,174.0786,201.10295,166.1946,144.08998,11.659777,35.204014,34.178696,23.360794,16.496422,31.479338,47.647133,76.57409,100.13289,109.69995,289.6539,313.995,285.06854,292.9058,285.18588,284.6383,282.99463,277.88824,292.5839,289.82254,286.96622,298.1785,292.1095,324.2932,2.9608781,13.091906,12.858095,8.8805895
2025-09-30 07:00:00+00:00,0.0,290.99292,110.53687,0.0,-23.863636,45.851936,39.889847,65.64999,93.39979,170.80516,200.78764,163.02785,144.39944,10.239453,30.538311,30.19355,22.814184,15.824141,35.053078,48.127434,77.16798,99.979004,108.98881,291.16132,317.1211,288.10385,290.29764,287.162,285.36615,285.4222,277.20987,291.10492,290.62997,286.83176,299.22797,296.23187,322.52374,9.13011,22.61991,25.312849,10.124612
2025-09-30 08:00:00+00:00,0.0,288.83853,107.773094,0.0,-23.545456,42.426407,41.32602,64.955376,96.067474,167.3688,200.08357,160.37405,148.51425,8.905908,28.533375,28.770433,22.930899,14.621232,30.886656,47.44734,76.99054,99.51594,108.7441,295.82092,315.0001,295.14474,290.47235,287.52567,283.41238,285.94547,278.27582,291.714,292.0363,286.38962,298.99585,291.6445,336.3706,15.255177,23.805958,25.559923,14.036275
2025-09-30 09:00:00+00:00,0.0,285.59286,107.143265,0.0,-23.545456,42.460335,42.561954,65.50725,96.49373,161.37657,194.71455,159.20703,148.18907,8.654986,26.201777,26.846777,23.036491,16.044083,27.097643,46.529556,77.335045,99.21614,108.09329,291.5015,317.29062,298.4428,291.1399,286.41367,283.51254,285.49933,279.57834,291.27502,292.86453,288.7259,298.21725,289.6539,344.87595,12.094739,24.71742,28.02442,16.927603
2025-09-30 10:00:00+00:00,0.0,288.06055,116.12131,0.0,-24.5,40.870525,39.308014,63.2367,97.91588,158.9264,194.91782,161.82213,152.55582,8.905908,25.526478,26.888603,24.612022,19.063753,24.64554,43.83206,77.15798,99.821526,107.632706,301.26367,310.2363,303.38855,289.32327,284.87573,283.7271,287.86496,279.92618,292.1503,292.27594,289.74692,295.6881,289.44012,351.15826,11.3098955,22.873707,26.939459,14.036275
2025-09-30 11:00:00+00:00,0.0,289.34442,119.54916,0.0,-24.818182,39.362923,36.634407,63.2367,99.60722,158.62257,195.51532,163.27498,144.24977,9.6932955,24.860826,26.096756,24.466974,20.443169,25.31063,42.03867,77.806854,98.945885,105.41575,301.60745,307.56866,303.38855,291.92963,284.4568,284.03625,286.92758,278.8263,293.38525,292.77042,291.03757,296.86972,293.33405,349.3804,9.462261,20.854538,25.795975,15.068549
2025-09-30 12:00:00+00:00,0.0,291.90875,118.99378,0.0,-25.136364,38.287334,34.11041,63.2367,103.39516,158.62257,197.53763,166.4889,143.10219,9.565437,23.561733,25.84288,24.618595,21.117764,25.31063,39.588505,76.87787,98.86128,106.52324,309.28937,302.1957,303.38855,291.80148,284.4568,283.3351,287.06747,278.03156,294.44394,292.5206,291.80148,297.85956,293.33405,346.2392,4.685815,16.534922,23.317738,19.798973
2025-09-30 13:00:00+00:00,0.0,291.91492,112.53159,0.0,-25.454546,34.613293,28.899828,61.948368,103.6525,158.32727,200.08357,155.15308,143.90497,12.181625,23.240583,27.795599,26.95272,23.698345,26.086369,41.50301,77.588684,98.30787,107.18358,318.36655,303.6901,301.53473,290.3232,284.03625,282.9614,286.4705,278.27582,292.50986,291.68234,293.07825,301.20044,297.01257,342.52515,0.8550762,12.875007,18.725883,18.970512
2025-09-30 14:00:00+00:00,0.0,290.85452,107.866585,0.0,-25.772728,35.455887,24.70951,60.14383,107.773094,159.78485,193.64668,150.86153,139.30858,14.241629,18.09615,22.337866,24.565964,23.635412,29.143188,44.34241,75.82073,98.945885,106.74605,330.9455,293.9625,298.61035,288.83853,284.34937,281.93558,287.03024,277.47723,293.38525,291.08383,294.67685,299.74478,296.96564,337.06787,357.1845,8.97255,14.322761,16.144413
2025-09-30 15:00:00+00:00,0.0,291.21805,109.417366,0.0,-25.772728,37.947334,16.321764,58.517685,108.166534,162.11107,187.54199,153.71715,143.24301,14.759999,18.667767,19.389648,19.856705,19.607506,29.788034,48.301136,73.572014,97.23979,107.18358,287.1028,304.69522,298.1415,289.44012,284.13913,282.62582,285.54987,277.3523,292.24908,291.68234,295.48407,297.09546,299.3099,343.8865,353.01904,356.56644,357.70944,360.0
2025-09-30 16:00:00+00:00,0.0,291.80145,109.85737,0.0,-25.772728,40.8,16.009996,59.68718,109.69995,162.19543,186.20117,156.98,141.60509,15.03835,18.007488,18.131674,18.078196,17.601316,27.177988,48.97448,72.17101,95.727264,106.06941,282.99463,298.0724,300.17343,289.82254,285.88724,281.9112,286.74582,277.03333,292.6199,291.92184,296.56497,297.3498,304.75598,334.65387,339.14545,343.8865,346.82742,348.95908
2025-09-30 17:00:00+00:00,0.0,292.3802,110.308655,0.0,-25.772728,41.378258,22.831558,59.275627,110.11267,162.11107,184.85063,155.32469,136.25682,14.039999,17.85225,18.197668,18.419535,18.58906,21.911358,48.324425,70.796715,92.714836,104.07535,273.01273,286.85846,301.75943,290.40997,284.13913,281.13626,289.5521,279.33994,293.39777,290.94272,297.68826,298.4211,315.0001,324.16226,328.39255,330.70874,333.97046,337.3801
2025-09-30 18:00:00+00:00,0.0,291.80145,109.85737,0.0,-25.772728,44.253815,27.833792,60.57326,110.04726,161.87106,182.28943,169.1021,128.8031,14.8257065,19.258558,20.295837,20.920067,21.658491,22.565014,43.732136,67.4727,89.06163,105.906364,277.4313,282.5288,303.6901,288.43503,285.4787,283.54318,291.30585,279.09018,293.26773,289.87225,297.97937,300.96368,313.36346,318.91833,322.02835,325.09744,328.46524,330.9455
2025-09-30 19:00:00+00:00,0.0,292.6199,109.19999,0.0,-25.454546,48.536995,31.56707,63.156944,110.45868,164.50507,185.0492,160.7149,128.6465,12.783802,17.537647,19.168133,20.78039,22.031492,24.267694,33.61547,68.44775,87.14693,103.97846,278.74606,278.53067,308.82983,287.05704,285.65842,285.59286,287.928,279.70657,294.3994,288.85324,300.51816,300.37906,304.28693,308.82983,312.64667,316.63654,321.91116,327.6526
2025-09-30 20:00:00+00:00,0.0,293.70264,107.46534,0.0,-24.818182,53.26162,33.190357,60.53759,113.56972,167.97427,181.1046,158.40454,124.47651,12.682018,18.007488,19.715353,21.078014,22.35913,25.408894,31.088581,71.00049,89.66466,103.24185,282.5288,284.34937,309.3693,285.94547,285.32697,285.82623,289.13373,279.15018,295.39587,289.6987,301.0496,297.80136,302.55,308.15726,311.90585,316.5911,320.0425,325.40765
2025-09-30 21:00:00+00:00,0.0,293.9625,106.36766,0.0,-24.5,55.822575,34.944527,54.0,119.951996,168.22269,174.99028,160.3965,123.98968,9.793058,18.080761,20.428297,22.214132,23.535112,27.341772,34.928497,69.29799,91.11254,104.95714,285.94547,295.46332,306.86996,289.88525,284.03625,285.17996,284.57425,279.07468,296.1048,292.16638,300.69965,293.6294,306.86996,321.49933,328.3246,332.9495,338.19852,342.8972
2025-09-30 22:00:00+00:00,0.0,294.55045,106.86066,0.0,-24.5,58.9101,34.383713,50.471375,118.67872,167.65678,176.52649,158.9264,130.09903,10.587917,22.98467,22.920576,22.254152,21.067919,26.197577,37.576584,67.76612,89.28308,104.3103,299.24872,303.36636,298.3929,294.49188,283.24054,284.87573,284.4208,277.0283,296.09537,293.0255,298.4428,295.20108,310.0607,339.04413,353.77426,4.84392,13.134034,17.818983
2025-09-30 23:00:00+00:00,0.0,293.89517,103.68722,0.0,-24.818182,56.105614,35.047394,48.86225,119.717674,169.68016,177.71753,153.4593,135.6637,11.841756,32.695206,34.178696,32.083096,25.956861,22.25459,37.366425,67.18374,90.37854,104.785484,308.0471,311.53168,294.67685,298.10617,284.33112,282.1886,285.38852,276.98096,296.333,293.6294,297.5119,294.5074,312.5104,0.9240338,7.926835,13.091906,16.574087,19.536749
2025-10-01 00:00:00+00:00,0.0,293.55228,102.10583,0.0,-24.818182,56.41276,33.190357,43.366344,122.65855,168.51778,178.39282,149.73576,142.75461,13.53236,35.440414,32.960106,28.38819,28.514318,21.649166,34.003677,67.17514,92.94199,106.279625,319.39877,321.91116,284.4208,300.57913,284.4321,279.68872,286.60706,275.4037,296.11386,295.40768,296.32822,287.1028,319.26797,3.3664,20.74617,33.50346,36.86999,28.610369
2025-10-01 01:00:00+00:00,0.0,291.55713,104.510284,0.0,-25.136364,60.29925,30.96837,42.273396,118.551254,164.18526,181.68015,147.98486,148.51425,13.479583,38.323322,35.15768,25.439548,21.771465,27.189447,35.046394,65.36424,91.84796,106.279625,324.46225,328.84076,276.5197,301.75943,285.25516,278.39285,285.94547,274.1664,295.88022,295.40768,300.2172,284.03625,309.55963,1.101687,18.435053,28.257944,31.059345,34.114517
2025-10-01 02:00:00+00:00,0.0,288.83853,107.773094,0.0,-25.454546,59.578518,27.36421,46.36723,109.10105,164.4394,184.36702,147.98486,148.7274,10.966713,33.22093,35.866558,32.816032,27.627905,28.035501,34.96069,61.673565,91.49379,107.953316,322.12497,332.4028,280.4374,299.66663,283.93484,278.39285,284.48477,275.2281,295.41925,294.28583,298.88647,286.62082,315.65845,360.0,11.3098955,18.23949,24.550436,23.198618
2025-10-01 03:00:00+00:00,0.0,287.46402,111.9607,0.0,-25.454546,60.644535,24.0,52.976974,97.69504,165.9865,187.11536,154.09605,149.68767,7.9526596,30.298105,37.789055,40.351967,38.52072,26.066458,35.259747,61.62357,91.49379,110.145355,323.13,332.928,283.0919,297.824,285.94547,278.5086,282.03058,276.25894,295.41925,293.77234,296.3069,288.1781,323.53067,1.2453395,4.5738406,6.4697237,9.926182,354.80566
2025-10-01 04:00:00+00:00,0.0,288.98773,118.0217,0.0,-25.772728,53.66563,21.36539,58.443817,98.81619,163.57455,183.97217,161.22034,153.37952,13.009903,36.142273,35.41248,32.198875,30.325008,27.097643,36.96282,61.901146,92.295105,111.877075,308.15726,333.43503,289.1791,294.38635,287.50458,278.13,284.03625,277.49576,294.06564,292.71445,296.8219,293.09686,317.72638,6.3401003,12.99463,15.859444,11.3098955,345.5792
2025-10-01 05:00:00+00:00,0.0,289.53674,118.417564,0.0,-26.09091,48.373543,24.621943,64.955376,97.58442,159.2387,184.72986,164.97708,153.37952,13.138765,36.647034,36.395332,32.71975,31.531794,29.028957,37.121418,63.60479,94.0482,114.094696,313.0251,336.61475,295.14474,286.42938,285.29303,280.9012,284.03625,276.3401,291.43124,292.24908,298.56573,297.25525,317.54483,5.3320737,20.88589,23.838743,22.126389,350.53775
2025-10-01 06:00:00+00:00,0.0,288.61578,120.29364,0.0,-26.409092,37.044838,22.925968,66.68373,102.61228,163.34993,182.78247,157.91287,148.51425,11.609651,34.758423,36.53095,32.563618,28.021507,27.436543,35.777084,64.82864,96.81549,117.23207,312.8789,335.09525,300.25635,280.78424,285.772,281.3953,285.94547,277.54483,290.27277,292.8906,300.4933,296.56497,318.36655,13.828678,17.98743,15.361673,12.395404,352.87506
2025-10-01 07:00:00+00:00,0.0,287.57993,127.137726,0.0,-26.409092,30.96837,24.70951,66.91009,108.512115,162.40837,179.82791,160.99689,151.49019,13.363711,42.288937,41.608852,36.605556,28.35718,26.839693,36.786545,64.89992,100.662964,120.383385,330.9455,324.46225,302.55,280.19144,284.54968,280.30478,286.5689,276.129,289.46597,293.49857,303.6901,301.09723,319.82083,8.488864,12.050767,12.355352,11.706416,355.36462
2025-10-01 08:00:00+00:00,0.0,288.43503,132.81566,0.0,-26.409092,22.925968,19.971981,67.5633,110.48475,164.4394,178.39282,163.35876,156.59424,18.391735,43.91627,45.42412,40.255627,32.718178,28.065113,34.05877,65.80482,104.52893,127.94499,327.26477,317.1211,303.40784,278.74606,283.93484,280.1542,283.2908,275.4037,288.7187,293.1986,305.78906,310.2363,327.6002,356.33228,2.2905633,4.398633,6.3401003,3.3664
2025-10-01 09:00:00+00:00,0.0,288.59552,135.4725,0.0,-26.727274,19.386593,17.839281,67.68043,113.6711,166.76978,181.87029,172.05254,161.44348,20.240196,41.79737,43.36175,39.184338,35.6429,30.371387,32.718494,65.92471,104.02176,130.20415,312.27362,291.80148,307.07315,280.954,283.7363,280.44775,281.14285,274.92053,289.29013,289.93808,307.73312,321.20343,332.2816,347.10626,354.69916,358.977,358.4657,354.89792
2025-10-01 10:00:00+00:00,0.0,287.81897,141.17223,0.0,-27.363636,22.417849,13.994284,63.2367,116.887634,164.27295,182.71945,182.15509,170.64066,20.721119,43.647667,43.75735,39.418987,35.701843,33.175182,36.704903,63.41978,99.12163,135.85992,300.96368,285.52417,303.38855,289.1791,281.8024,281.0138,282.17917,273.3885,289.78116,289.0752,310.23627,335.87903,344.05453,355.29224,360.0,1.5207464,360.0,352.01077
2025-10-01 11:00:00+00:00,0.0,286.83176,149.19142,0.0,-27.681818,26.318054,13.994284,61.24704,116.57307,166.14258,177.70131,184.07388,182.38815,22.862125,44.40005,45.305214,42.636868,38.95048,36.558083,42.201893,57.51017,92.69678,144.24979,300.96368,294.22772,304.62424,290.4871,278.3056,280.13773,281.38382,271.93488,290.6745,289.94247,313.6882,346.293,355.71094,358.15244,360.0,1.4687687,359.03717,352.76315
2025-10-01 12:00:00+00:00,0.0,285.40778,158.08148,0.0,-27.681818,27.911287,14.449914,56.2466,118.67872,164.75435,177.70131,191.80865,188.59862,23.177402,36.217285,47.77,45.941105,43.11831,40.26663,41.593266,51.908356,80.9049,148.18906,311.63345,295.46332,303.6901,294.49188,280.49142,280.81778,279.5222,271.93488,298.37915,291.3707,318.8786,350.31128,354.80566,0.5562418,3.5136862,4.647894,357.63867,353.75818
2025-10-01 13:00:00+00:00,0.0,282.7867,173.50273,0.0,-28.0,32.310986,13.682105,56.920994,110.11267,160.25279,172.10693,193.28941,196.30914,26.727423,35.51103,37.5803,38.6229,45.635586,44.716312,41.80012,47.69627,67.64736,138.16164,285.25516,301.32864,304.69522,290.40997,290.60635,282.91464,280.21082,265.60138,302.15228,287.176,325.069,353.1301,357.07935,1.0511572,358.80652,357.63867,356.38617,355.36462
